index_row_id,source_id,source_name,split,split_short,split_reason,label,raw_valence,bbox_subset,fake_group,clip_id,event_id,clip_name,source_video_id,source_video_name,bbox_mp4_path,selected_id_csv,annotation_csv,clip_path,stage1_folder,stage1_manifest,tracking_csv,keypoints_csv,stage1_video,start_frame,end_frame,source_start_frame,source_end_frame,clip_frame_offset,stage1_frame_offset,roi_x,roi_y,roi_w,roi_h,index_csv
new_20260604_0531|GOOD2|C000141_friendly_GX030006_0_449.mp4,6,new_20260604_0531,train,trn,GOOD2_default_train,no_interaction,fake_interaction,GOOD2,GOOD2,C000141,C000141_E0001,C000141_friendly_GX030006_0_449.mp4,SV_GX030006_dadbe79a8472,GX030006.MP4,/mnt/data4t/hyw/20260604/BBOX_FAKE_0604/output/GOOD2/C000141_friendly_GX030006_0_449.mp4,,/mnt/data4t/hyw/20260604/Interaction_Annotator-V0531/output/annotations/SV_GX030006_dadbe79a8472/C000141.csv,/mnt/data4t/hyw/20260604/Interaction_Annotator-V0531/output/fake_interaction/SV_GX030006_dadbe79a8472/C000141_friendly_GX030006_0_449.mp4,/mnt/data4t/hyw/20260604/V0531_SEG_S1_FI/V_14,/mnt/data4t/hyw/20260604/V0531_SEG_S1_FI/V_14/manifest.json,/mnt/data4t/hyw/20260604/V0531_SEG_S1_FI/V_14/tracking_boxes.csv,/mnt/data4t/hyw/20260604/V0531_SEG_S1_FI/V_14/keypoints.csv,D:\DairyCowSNA\Interaction_Annotator-V0531\output\fake_interaction\SV_GX030006_dadbe79a8472\C000141_friendly_GX030006_0_449.mp4,0,449,0,449,0,0,222.789,1124.827,544.823,341.376,/mnt/data4t/hyw/20260604/BBOX_FAKE_0604/output/visualization_index.csv
new_20260604_0531|GOOD|C000008_unfriendly_GX060002_206_655.mp4,6,new_20260604_0531,train,trn,GOOD_default_train,unfriendly,unfriendly,GOOD,,C000008,C000008_E0001,C000008_unfriendly_GX060002_206_655.mp4,SV_GX060002_b8bce84c63fe,GX060002.MP4,/mnt/data4t/hyw/20260604/BBOX_VIS-V0531/GOOD/C000008_unfriendly_GX060002_206_655.mp4,/mnt/data4t/hyw/20260604/BBOX_VIS-V0531/output_selected_IDs/C000008_unfriendly_GX060002_206_655.mp4.csv,/mnt/data4t/hyw/20260604/Interaction_Annotator-V0531/output/annotations/SV_GX060002_b8bce84c63fe/C000008.csv,/mnt/data4t/hyw/20260604/Interaction_Annotator-V0531/output/videos/SV_GX060002_b8bce84c63fe/C000008_unfriendly_GX060002_206_655.mp4,/mnt/data4t/hyw/20260604/V0531_SEG_S1_FR_UF/V_14,/mnt/data4t/hyw/20260604/V0531_SEG_S1_FR_UF/V_14/manifest.json,/mnt/data4t/hyw/20260604/V0531_SEG_S1_FR_UF/V_14/tracking_boxes.csv,/mnt/data4t/hyw/20260604/V0531_SEG_S1_FR_UF/V_14/keypoints.csv,/mnt/data4t/hyw/20260604/V0531_SEG_S1_FR_UF/V_14/C000008_unfriendly_GX060002_206_655.mp4,0,212,206,418,206,0,974.507,1207.585,1117.232,372.411,/mnt/data4t/hyw/20260604/BBOX_VIS-V0531/output/visualization_index.csv
new_20260604_0531|GOOD|C000009_friendly_GX090002_75_1020.mp4,6,new_20260604_0531,train,trn,GOOD_default_train,unfriendly,unfriendly,GOOD,,C000009,C000009_E0001,C000009_friendly_GX090002_75_1020.mp4,SV_GX090002_770784b478a6,GX090002.MP4,/mnt/data4t/hyw/20260604/BBOX_VIS-V0531/GOOD/C000009_friendly_GX090002_75_1020.mp4,/mnt/data4t/hyw/20260604/BBOX_VIS-V0531/output_selected_IDs/C000009_friendly_GX090002_75_1020.mp4.csv,/mnt/data4t/hyw/20260604/Interaction_Annotator-V0531/output/annotations/SV_GX090002_770784b478a6/C000009.csv,/mnt/data4t/hyw/20260604/Interaction_Annotator-V0531/output/videos/SV_GX090002_770784b478a6/C000009_friendly_GX090002_75_1020.mp4,/mnt/data4t/hyw/20260604/V0531_SEG_S1_FR_UF/V_20,/mnt/data4t/hyw/20260604/V0531_SEG_S1_FR_UF/V_20/manifest.json,/mnt/data4t/hyw/20260604/V0531_SEG_S1_FR_UF/V_20/tracking_boxes.csv,/mnt/data4t/hyw/20260604/V0531_SEG_S1_FR_UF/V_20/keypoints.csv,/mnt/data4t/hyw/20260604/V0531_SEG_S1_FR_UF/V_20/C000009_friendly_GX090002_75_1020.mp4,0,218,75,293,75,0,2460.701,1028.276,531.03,272.411,/mnt/data4t/hyw/20260604/BBOX_VIS-V0531/output/visualization_index.csv
new_20260604_0531|GOOD|C000033_friendly_GX010006_3860_4855.mp4,6,new_20260604_0531,train,trn,GOOD_default_train,unfriendly,unfriendly,GOOD,,C000033,C000033_E0001,C000033_friendly_GX010006_3860_4855.mp4,SV_GX010006_a89ee5282cc5,GX010006.MP4,/mnt/data4t/hyw/20260604/BBOX_VIS-V0531/GOOD/C000033_friendly_GX010006_3860_4855.mp4,/mnt/data4t/hyw/20260604/BBOX_VIS-V0531/output_selected_IDs/C000033_friendly_GX010006_3860_4855.mp4.csv,/mnt/data4t/hyw/20260604/Interaction_Annotator-V0531/output/annotations/SV_GX010006_a89ee5282cc5/C000033.csv,/mnt/data4t/hyw/20260604/Interaction_Annotator-V0531/output/videos/SV_GX010006_a89ee5282cc5/C000033_friendly_GX010006_3860_4855.mp4,/mnt/data4t/hyw/20260604/V0531_SEG_S1_FR_UF/V_1,/mnt/data4t/hyw/20260604/V0531_SEG_S1_FR_UF/V_1/manifest.json,/mnt/data4t/hyw/20260604/V0531_SEG_S1_FR_UF/V_1/tracking_boxes.csv,/mnt/data4t/hyw/20260604/V0531_SEG_S1_FR_UF/V_1/keypoints.csv,/mnt/data4t/hyw/20260604/V0531_SEG_S1_FR_UF/V_1/C000033_friendly_GX010006_3860_4855.mp4,0,250,4592,4842,4592,0,433.73,451.148,267.541,209.836,/mnt/data4t/hyw/20260604/BBOX_VIS-V0531/output/visualization_index.csv
new_20260604_0531|GOOD|C000038_unfriendly_GX010006_6278_6727.mp4,6,new_20260604_0531,train,trn,GOOD_default_train,unfriendly,unfriendly,GOOD,,C000038,C000038_E0001,C000038_unfriendly_GX010006_6278_6727.mp4,SV_GX010006_a89ee5282cc5,GX010006.MP4,/mnt/data4t/hyw/20260604/BBOX_VIS-V0531/GOOD/C000038_unfriendly_GX010006_6278_6727.mp4,/mnt/data4t/hyw/20260604/BBOX_VIS-V0531/output_selected_IDs/C000038_unfriendly_GX010006_6278_6727.mp4.csv,/mnt/data4t/hyw/20260604/Interaction_Annotator-V0531/output/annotations/SV_GX010006_a89ee5282cc5/C000038.csv,/mnt/data4t/hyw/20260604/Interaction_Annotator-V0531/output/videos/SV_GX010006_a89ee5282cc5/C000038_unfriendly_GX010006_6278_6727.mp4,/mnt/data4t/hyw/20260604/V0531_SEG_S1_FR_UF/V_2,/mnt/data4t/hyw/20260604/V0531_SEG_S1_FR_UF/V_2/manifest.json,/mnt/data4t/hyw/20260604/V0531_SEG_S1_FR_UF/V_2/tracking_boxes.csv,/mnt/data4t/hyw/20260604/V0531_SEG_S1_FR_UF/V_2/keypoints.csv,/mnt/data4t/hyw/20260604/V0531_SEG_S1_FR_UF/V_2/C000038_unfriendly_GX010006_6278_6727.mp4,0,133,6278,6411,6278,0,3.566,409.18,645.246,162.623,/mnt/data4t/hyw/20260604/BBOX_VIS-V0531/output/visualization_index.csv
new_20260604_0531|GOOD|C000039_unfriendly_GX010006_12061_12510.mp4,6,new_20260604_0531,train,trn,GOOD_default_train,unfriendly,unfriendly,GOOD,,C000039,C000039_E0001,C000039_unfriendly_GX010006_12061_12510.mp4,SV_GX010006_a89ee5282cc5,GX010006.MP4,/mnt/data4t/hyw/20260604/BBOX_VIS-V0531/GOOD/C000039_unfriendly_GX010006_12061_12510.mp4,/mnt/data4t/hyw/20260604/BBOX_VIS-V0531/output_selected_IDs/C000039_unfriendly_GX010006_12061_12510.mp4.csv,/mnt/data4t/hyw/20260604/Interaction_Annotator-V0531/output/annotations/SV_GX010006_a89ee5282cc5/C000039.csv,/mnt/data4t/hyw/20260604/Interaction_Annotator-V0531/output/videos/SV_GX010006_a89ee5282cc5/C000039_unfriendly_GX010006_12061_12510.mp4,/mnt/data4t/hyw/20260604/V0531_SEG_S1_FR_UF/V_3,/mnt/data4t/hyw/20260604/V0531_SEG_S1_FR_UF/V_3/manifest.json,/mnt/data4t/hyw/20260604/V0531_SEG_S1_FR_UF/V_3/tracking_boxes.csv,/mnt/data4t/hyw/20260604/V0531_SEG_S1_FR_UF/V_3/keypoints.csv,/mnt/data4t/hyw/20260604/V0531_SEG_S1_FR_UF/V_3/C000039_unfriendly_GX010006_12061_12510.mp4,0,183,12315,12498,12315,0,66.516,2418.361,1416.393,519.344,/mnt/data4t/hyw/20260604/BBOX_VIS-V0531/output/visualization_index.csv
new_20260604_0531|GOOD|C000060_friendly_GX060003_62413_62862.mp4,6,new_20260604_0531,train,trn,GOOD_default_train,unfriendly,unfriendly,GOOD,,C000060,C000060_E0001,C000060_friendly_GX060003_62413_62862.mp4,SV_GX060003_29cb6ba910eb,GX060003.MP4,/mnt/data4t/hyw/20260604/BBOX_VIS-V0531/GOOD/C000060_friendly_GX060003_62413_62862.mp4,/mnt/data4t/hyw/20260604/BBOX_VIS-V0531/output_selected_IDs/C000060_friendly_GX060003_62413_62862.mp4.csv,/mnt/data4t/hyw/20260604/Interaction_Annotator-V0531/output/annotations/SV_GX060003_29cb6ba910eb/C000060.csv,/mnt/data4t/hyw/20260604/Interaction_Annotator-V0531/output/videos/SV_GX060003_29cb6ba910eb/C000060_friendly_GX060003_62413_62862.mp4,/mnt/data4t/hyw/20260604/V0531_SEG_S1_FR_UF/V_15,/mnt/data4t/hyw/20260604/V0531_SEG_S1_FR_UF/V_15/manifest.json,/mnt/data4t/hyw/20260604/V0531_SEG_S1_FR_UF/V_15/tracking_boxes.csv,/mnt/data4t/hyw/20260604/V0531_SEG_S1_FR_UF/V_15/keypoints.csv,/mnt/data4t/hyw/20260604/V0531_SEG_S1_FR_UF/V_15/C000060_friendly_GX060003_62413_62862.mp4,0,123,62413,62536,62413,0,3271.039,1504.134,482.755,431.031,/mnt/data4t/hyw/20260604/BBOX_VIS-V0531/output/visualization_index.csv
new_20260604_0531|GOOD|C000091_friendly_GX070011_20658_21107.mp4,6,new_20260604_0531,train,trn,GOOD_default_train,unfriendly,unfriendly,GOOD,,C000091,C000091_E0001,C000091_friendly_GX070011_20658_21107.mp4,SV_GX070011_0105a139bd76,GX070011.MP4,/mnt/data4t/hyw/20260604/BBOX_VIS-V0531/GOOD/C000091_friendly_GX070011_20658_21107.mp4,/mnt/data4t/hyw/20260604/BBOX_VIS-V0531/output_selected_IDs/C000091_friendly_GX070011_20658_21107.mp4.csv,/mnt/data4t/hyw/20260604/Interaction_Annotator-V0531/output/annotations/SV_GX070011_0105a139bd76/C000091.csv,/mnt/data4t/hyw/20260604/Interaction_Annotator-V0531/output/videos/SV_GX070011_0105a139bd76/C000091_friendly_GX070011_20658_21107.mp4,/mnt/data4t/hyw/20260604/V0531_SEG_S1_FR_UF/V_18,/mnt/data4t/hyw/20260604/V0531_SEG_S1_FR_UF/V_18/manifest.json,/mnt/data4t/hyw/20260604/V0531_SEG_S1_FR_UF/V_18/tracking_boxes.csv,/mnt/data4t/hyw/20260604/V0531_SEG_S1_FR_UF/V_18/keypoints.csv,/mnt/data4t/hyw/20260604/V0531_SEG_S1_FR_UF/V_18/C000091_friendly_GX070011_20658_21107.mp4,0,449,20658,21107,20658,0,2060.705,548.97,396.548,417.238,/mnt/data4t/hyw/20260604/BBOX_VIS-V0531/output/visualization_index.csv
new_20260604_0531|GOOD|C000127_friendly_GX030005_10521_10970.mp4,6,new_20260604_0531,train,trn,GOOD_default_train,unfriendly,unfriendly,GOOD,,C000127,C000127_E0001,C000127_friendly_GX030005_10521_10970.mp4,SV_GX030005_f00513489cce,GX030005.MP4,/mnt/data4t/hyw/20260604/BBOX_VIS-V0531/GOOD/C000127_friendly_GX030005_10521_10970.mp4,/mnt/data4t/hyw/20260604/BBOX_VIS-V0531/output_selected_IDs/C000127_friendly_GX030005_10521_10970.mp4.csv,/mnt/data4t/hyw/20260604/Interaction_Annotator-V0531/output/annotations/SV_GX030005_f00513489cce/C000127.csv,/mnt/data4t/hyw/20260604/Interaction_Annotator-V0531/output/videos/SV_GX030005_f00513489cce/C000127_friendly_GX030005_10521_10970.mp4,/mnt/data4t/hyw/20260604/V0531_SEG_S1_FR_UF/V_7,/mnt/data4t/hyw/20260604/V0531_SEG_S1_FR_UF/V_7/manifest.json,/mnt/data4t/hyw/20260604/V0531_SEG_S1_FR_UF/V_7/tracking_boxes.csv,/mnt/data4t/hyw/20260604/V0531_SEG_S1_FR_UF/V_7/keypoints.csv,/mnt/data4t/hyw/20260604/V0531_SEG_S1_FR_UF/V_7/C000127_friendly_GX030005_10521_10970.mp4,0,244,10521,10765,10521,0,1326.228,1179.999,1213.783,637.926,/mnt/data4t/hyw/20260604/BBOX_VIS-V0531/output/visualization_index.csv
new_20260604_0531|GOOD|C000098_unfriendly_GX020007_85_1422.mp4,6,new_20260604_0531,val,val,GOOD_random_to_val_friendly_1,friendly,friendly,GOOD,,C000098,C000098_E0001,C000098_unfriendly_GX020007_85_1422.mp4,SV_GX020007_d51673cbc6b3,GX020007.MP4,/mnt/data4t/hyw/20260604/BBOX_VIS-V0531/GOOD/C000098_unfriendly_GX020007_85_1422.mp4,/mnt/data4t/hyw/20260604/BBOX_VIS-V0531/output_selected_IDs/C000098_unfriendly_GX020007_85_1422.mp4.csv,/mnt/data4t/hyw/20260604/Interaction_Annotator-V0531/output/annotations/SV_GX020007_d51673cbc6b3/C000098.csv,/mnt/data4t/hyw/20260604/Interaction_Annotator-V0531/output/videos/SV_GX020007_d51673cbc6b3/C000098_unfriendly_GX020007_85_1422.mp4,/mnt/data4t/hyw/20260604/V0531_SEG_S1_FR_UF/V_6,/mnt/data4t/hyw/20260604/V0531_SEG_S1_FR_UF/V_6/manifest.json,/mnt/data4t/hyw/20260604/V0531_SEG_S1_FR_UF/V_6/tracking_boxes.csv,/mnt/data4t/hyw/20260604/V0531_SEG_S1_FR_UF/V_6/keypoints.csv,/mnt/data4t/hyw/20260604/V0531_SEG_S1_FR_UF/V_6/C000098_unfriendly_GX020007_85_1422.mp4,0,1337,85,1422,85,0,253.823,1197.24,175.861,196.55,/mnt/data4t/hyw/20260604/BBOX_VIS-V0531/output/visualization_index.csv
new_20260604_0531|GOOD2|C000006_friendly_GX060002_2770_3219.mp4,6,new_20260604_0531,val,val,GOOD2_random_to_val_5,no_interaction,fake_interaction,GOOD2,GOOD2,C000006,C000006_E0001,C000006_friendly_GX060002_2770_3219.mp4,SV_GX060002_b8bce84c63fe,GX060002.MP4,/mnt/data4t/hyw/20260604/BBOX_FAKE_0604/output/GOOD2/C000006_friendly_GX060002_2770_3219.mp4,,/mnt/data4t/hyw/20260604/Interaction_Annotator-V0531/output/annotations/SV_GX060002_b8bce84c63fe/C000006.csv,/mnt/data4t/hyw/20260604/Interaction_Annotator-V0531/output/fake_interaction/SV_GX060002_b8bce84c63fe/C000006_friendly_GX060002_2770_3219.mp4,/mnt/data4t/hyw/20260604/V0531_SEG_S1_FI/V_22,/mnt/data4t/hyw/20260604/V0531_SEG_S1_FI/V_22/manifest.json,/mnt/data4t/hyw/20260604/V0531_SEG_S1_FI/V_22/tracking_boxes.csv,/mnt/data4t/hyw/20260604/V0531_SEG_S1_FI/V_22/keypoints.csv,D:\DairyCowSNA\Interaction_Annotator-V0531\output\fake_interaction\SV_GX060002_b8bce84c63fe\C000006_friendly_GX060002_2770_3219.mp4,0,449,2770,3219,2770,0,795.198,631.728,572.409,568.961,/mnt/data4t/hyw/20260604/BBOX_FAKE_0604/output/visualization_index.csv
new_20260604_0531|GOOD2|C000007_friendly_GX060002_9878_10327.mp4,6,new_20260604_0531,val,val,GOOD2_random_to_val_5,no_interaction,fake_interaction,GOOD2,GOOD2,C000007,C000007_E0001,C000007_friendly_GX060002_9878_10327.mp4,SV_GX060002_b8bce84c63fe,GX060002.MP4,/mnt/data4t/hyw/20260604/BBOX_FAKE_0604/output/GOOD2/C000007_friendly_GX060002_9878_10327.mp4,,/mnt/data4t/hyw/20260604/Interaction_Annotator-V0531/output/annotations/SV_GX060002_b8bce84c63fe/C000007.csv,/mnt/data4t/hyw/20260604/Interaction_Annotator-V0531/output/fake_interaction/SV_GX060002_b8bce84c63fe/C000007_friendly_GX060002_9878_10327.mp4,/mnt/data4t/hyw/20260604/V0531_SEG_S1_FI/V_23,/mnt/data4t/hyw/20260604/V0531_SEG_S1_FI/V_23/manifest.json,/mnt/data4t/hyw/20260604/V0531_SEG_S1_FI/V_23/tracking_boxes.csv,/mnt/data4t/hyw/20260604/V0531_SEG_S1_FI/V_23/keypoints.csv,D:\DairyCowSNA\Interaction_Annotator-V0531\output\fake_interaction\SV_GX060002_b8bce84c63fe\C000007_friendly_GX060002_9878_10327.mp4,0,449,9878,10327,9878,0,2233.117,707.589,1003.44,1013.785,/mnt/data4t/hyw/20260604/BBOX_FAKE_0604/output/visualization_index.csv
new_20260604_0531|GOOD2|C000011_friendly_GX130005_23_472.mp4,6,new_20260604_0531,val,val,GOOD2_random_to_val_5,no_interaction,fake_interaction,GOOD2,GOOD2,C000011,C000011_E0001,C000011_friendly_GX130005_23_472.mp4,SV_GX130005_dcccbae6f626,GX130005.MP4,/mnt/data4t/hyw/20260604/BBOX_FAKE_0604/output/GOOD2/C000011_friendly_GX130005_23_472.mp4,,/mnt/data4t/hyw/20260604/Interaction_Annotator-V0531/output/annotations/SV_GX130005_dcccbae6f626/C000011.csv,/mnt/data4t/hyw/20260604/Interaction_Annotator-V0531/output/fake_interaction/SV_GX130005_dcccbae6f626/C000011_friendly_GX130005_23_472.mp4,/mnt/data4t/hyw/20260604/V0531_SEG_S1_FI/V_47,/mnt/data4t/hyw/20260604/V0531_SEG_S1_FI/V_47/manifest.json,/mnt/data4t/hyw/20260604/V0531_SEG_S1_FI/V_47/tracking_boxes.csv,/mnt/data4t/hyw/20260604/V0531_SEG_S1_FI/V_47/keypoints.csv,D:\DairyCowSNA\Interaction_Annotator-V0531\output\fake_interaction\SV_GX130005_dcccbae6f626\C000011_friendly_GX130005_23_472.mp4,0,449,23,472,23,0,88.307,821.381,2296.532,1099.991,/mnt/data4t/hyw/20260604/BBOX_FAKE_0604/output/visualization_index.csv
new_20260604_0531|GOOD2|C000032_friendly_GX010006_1991_2440.mp4,6,new_20260604_0531,val,val,GOOD2_random_to_val_5,no_interaction,fake_interaction,GOOD2,GOOD2,C000032,C000032_E0001,C000032_friendly_GX010006_1991_2440.mp4,SV_GX010006_a89ee5282cc5,GX010006.MP4,/mnt/data4t/hyw/20260604/BBOX_FAKE_0604/output/GOOD2/C000032_friendly_GX010006_1991_2440.mp4,,/mnt/data4t/hyw/20260604/Interaction_Annotator-V0531/output/annotations/SV_GX010006_a89ee5282cc5/C000032.csv,/mnt/data4t/hyw/20260604/Interaction_Annotator-V0531/output/fake_interaction/SV_GX010006_a89ee5282cc5/C000032_friendly_GX010006_1991_2440.mp4,/mnt/data4t/hyw/20260604/V0531_SEG_S1_FI/V_1,/mnt/data4t/hyw/20260604/V0531_SEG_S1_FI/V_1/manifest.json,/mnt/data4t/hyw/20260604/V0531_SEG_S1_FI/V_1/tracking_boxes.csv,/mnt/data4t/hyw/20260604/V0531_SEG_S1_FI/V_1/keypoints.csv,D:\DairyCowSNA\Interaction_Annotator-V0531\output\fake_interaction\SV_GX010006_a89ee5282cc5\C000032_friendly_GX010006_1991_2440.mp4,0,449,1991,2440,1991,0,187.172,173.115,1573.77,1285.246,/mnt/data4t/hyw/20260604/BBOX_FAKE_0604/output/visualization_index.csv
new_20260604_0531|GOOD2|C000041_friendly_GX020006_75_1397.mp4,6,new_20260604_0531,val,val,GOOD2_random_to_val_5,no_interaction,fake_interaction,GOOD2,GOOD2,C000041,C000041_E0001,C000041_friendly_GX020006_75_1397.mp4,SV_GX020006_7268c7414c6e,GX020006.MP4,/mnt/data4t/hyw/20260604/BBOX_FAKE_0604/output/GOOD2/C000041_friendly_GX020006_75_1397.mp4,,/mnt/data4t/hyw/20260604/Interaction_Annotator-V0531/output/annotations/SV_GX020006_7268c7414c6e/C000041.csv,/mnt/data4t/hyw/20260604/Interaction_Annotator-V0531/output/fake_interaction/SV_GX020006_7268c7414c6e/C000041_friendly_GX020006_75_1397.mp4,/mnt/data4t/hyw/20260604/V0531_SEG_S1_FI/V_6,/mnt/data4t/hyw/20260604/V0531_SEG_S1_FI/V_6/manifest.json,/mnt/data4t/hyw/20260604/V0531_SEG_S1_FI/V_6/tracking_boxes.csv,/mnt/data4t/hyw/20260604/V0531_SEG_S1_FI/V_6/keypoints.csv,D:\DairyCowSNA\Interaction_Annotator-V0531\output\fake_interaction\SV_GX020006_7268c7414c6e\C000041_friendly_GX020006_75_1397.mp4,0,1322,75,1397,75,0,732.746,535.082,1154.098,2255.738,/mnt/data4t/hyw/20260604/BBOX_FAKE_0604/output/visualization_index.csv
new_20260604_0531|GOOD|C000013_unfriendly_GX130005_71_520.mp4,6,new_20260604_0531,val,val,GOOD_random_to_val_unfriendly_3,unfriendly,unfriendly,GOOD,,C000013,C000013_E0001,C000013_unfriendly_GX130005_71_520.mp4,SV_GX130005_dcccbae6f626,GX130005.MP4,/mnt/data4t/hyw/20260604/BBOX_VIS-V0531/GOOD/C000013_unfriendly_GX130005_71_520.mp4,/mnt/data4t/hyw/20260604/BBOX_VIS-V0531/output_selected_IDs/C000013_unfriendly_GX130005_71_520.mp4.csv,/mnt/data4t/hyw/20260604/Interaction_Annotator-V0531/output/annotations/SV_GX130005_dcccbae6f626/C000013.csv,/mnt/data4t/hyw/20260604/Interaction_Annotator-V0531/output/videos/SV_GX130005_dcccbae6f626/C000013_unfriendly_GX130005_71_520.mp4,/mnt/data4t/hyw/20260604/V0531_SEG_S1_FR_UF/V_23,/mnt/data4t/hyw/20260604/V0531_SEG_S1_FR_UF/V_23/manifest.json,/mnt/data4t/hyw/20260604/V0531_SEG_S1_FR_UF/V_23/tracking_boxes.csv,/mnt/data4t/hyw/20260604/V0531_SEG_S1_FR_UF/V_23/keypoints.csv,/mnt/data4t/hyw/20260604/V0531_SEG_S1_FR_UF/V_23/C000013_unfriendly_GX130005_71_520.mp4,0,130,383,513,383,0,1002.093,1004.139,1575.849,1099.991,/mnt/data4t/hyw/20260604/BBOX_VIS-V0531/output/visualization_index.csv
new_20260604_0531|GOOD|C000093_friendly_GX070011_24311_25015.mp4,6,new_20260604_0531,val,val,GOOD_random_to_val_unfriendly_3,unfriendly,unfriendly,GOOD,,C000093,C000093_E0001,C000093_friendly_GX070011_24311_25015.mp4,SV_GX070011_0105a139bd76,GX070011.MP4,/mnt/data4t/hyw/20260604/BBOX_VIS-V0531/GOOD/C000093_friendly_GX070011_24311_25015.mp4,/mnt/data4t/hyw/20260604/BBOX_VIS-V0531/output_selected_IDs/C000093_friendly_GX070011_24311_25015.mp4.csv,/mnt/data4t/hyw/20260604/Interaction_Annotator-V0531/output/annotations/SV_GX070011_0105a139bd76/C000093.csv,/mnt/data4t/hyw/20260604/Interaction_Annotator-V0531/output/videos/SV_GX070011_0105a139bd76/C000093_friendly_GX070011_24311_25015.mp4,/mnt/data4t/hyw/20260604/V0531_SEG_S1_FR_UF/V_19,/mnt/data4t/hyw/20260604/V0531_SEG_S1_FR_UF/V_19/manifest.json,/mnt/data4t/hyw/20260604/V0531_SEG_S1_FR_UF/V_19/tracking_boxes.csv,/mnt/data4t/hyw/20260604/V0531_SEG_S1_FR_UF/V_19/keypoints.csv,/mnt/data4t/hyw/20260604/V0531_SEG_S1_FR_UF/V_19/C000093_friendly_GX070011_24311_25015.mp4,0,555,24311,24866,24311,0,1919.327,1162.758,637.926,448.272,/mnt/data4t/hyw/20260604/BBOX_VIS-V0531/output/visualization_index.csv
new_20260604_0531|GOOD|C000128_friendly_GX030005_12021_12470.mp4,6,new_20260604_0531,val,val,GOOD_random_to_val_unfriendly_3,unfriendly,unfriendly,GOOD,,C000128,C000128_E0001,C000128_friendly_GX030005_12021_12470.mp4,SV_GX030005_f00513489cce,GX030005.MP4,/mnt/data4t/hyw/20260604/BBOX_VIS-V0531/GOOD/C000128_friendly_GX030005_12021_12470.mp4,/mnt/data4t/hyw/20260604/BBOX_VIS-V0531/output_selected_IDs/C000128_friendly_GX030005_12021_12470.mp4.csv,/mnt/data4t/hyw/20260604/Interaction_Annotator-V0531/output/annotations/SV_GX030005_f00513489cce/C000128.csv,/mnt/data4t/hyw/20260604/Interaction_Annotator-V0531/output/videos/SV_GX030005_f00513489cce/C000128_friendly_GX030005_12021_12470.mp4,/mnt/data4t/hyw/20260604/V0531_SEG_S1_FR_UF/V_8,/mnt/data4t/hyw/20260604/V0531_SEG_S1_FR_UF/V_8/manifest.json,/mnt/data4t/hyw/20260604/V0531_SEG_S1_FR_UF/V_8/tracking_boxes.csv,/mnt/data4t/hyw/20260604/V0531_SEG_S1_FR_UF/V_8/keypoints.csv,/mnt/data4t/hyw/20260604/V0531_SEG_S1_FR_UF/V_8/C000128_friendly_GX030005_12021_12470.mp4,0,449,12021,12470,12021,0,222.789,617.935,1106.887,265.515,/mnt/data4t/hyw/20260604/BBOX_VIS-V0531/output/visualization_index.csv
new_20260604_0604|GOOD|C000014_unfriendly_GX120002_28136_28585.mp4,7,new_20260604_0604,train,trn,GOOD_default_train,friendly,friendly,GOOD,,C000014,C000014_E0001,C000014_unfriendly_GX120002_28136_28585.mp4,SV_GX120002_cea47bb2912e,GX120002.MP4,/mnt/data4t/hyw/20260604/BBOX_VIS-V0604/GOOD/C000014_unfriendly_GX120002_28136_28585.mp4,/mnt/data4t/hyw/20260604/BBOX_VIS-V0604/output_selected_IDs/C000014_unfriendly_GX120002_28136_28585.mp4.csv,/mnt/data4t/hyw/20260604/Interaction_Annotator-V0601_03_AND_05R/output/annotations/SV_GX120002_cea47bb2912e/C000014.csv,/mnt/data4t/hyw/20260604/Interaction_Annotator-V0601_03_AND_05R/output/videos/SV_GX120002_cea47bb2912e/C000014_unfriendly_GX120002_28136_28585.mp4,/mnt/data4t/hyw/20260604/V0604_SEG_S1_TI/V_30,/mnt/data4t/hyw/20260604/V0604_SEG_S1_TI/V_30/manifest.json,/mnt/data4t/hyw/20260604/V0604_SEG_S1_TI/V_30/tracking_boxes.csv,/mnt/data4t/hyw/20260604/V0604_SEG_S1_TI/V_30/keypoints.csv,D:\DairyCowSNA\V0604_SEG\videos\SV_GX120002_cea47bb2912e\C000014_unfriendly_GX120002_28136_28585.mp4,0,113,28136,28249,28136,0,636.579,614.487,541.375,472.41,/mnt/data4t/hyw/20260604/BBOX_VIS-V0604/output/visualization_index.csv
